ABA,ABIA,ABA,0,DIRECT,Aba Hub
OSOSO,EDO,BNI,+3,FZ6,Benin Hub
OSU,OSUN,OSG,0,FA,Osogbo Hub
OSU IHITTE UKWA,IMO,ORI,+2,FD,Owerri Hub
OSUBI,DELTA,WRI,0,DIRECT,Warri Hub
OSUMENYI,ANAMBRA,ONA,0,FC,Onitsha Hub
OSUSU,ABIA,ABA,0,DIRECT,Aba Hub
OSUSU AMAUKWA,ABIA,ABA,+1,FC,Aba Hub
OTAN AYEGBANJU,OSUN,OSG,0,FC,Osogbo Hub
OTO,LAGOS,LOS,0,DIRECT,Lagos Hub
OTOLO,ANAMBRA,ONA,+1,FA,Onitsha Hub
OTTA,OGUN,ABK,0,DIRECT,Abeokuta Hub
OTTE,KWARA,ILR,+1,FB,Ilorin Hub
OTUJEREMI,DELTA,WRI,+2,FD,Warri Hub
OTUJEVWEN,DELTA,WRI,+2,FE,Warri Hub
OTUN EKITI,ONDO,AKR,+3,FE,Akure Hub
OTUO,EDO,BNI,+2,FZ4,Benin Hub
OTUOCHA,ANAMBRA,ONA,+1,FE,Onitsha Hub
OTUOGIDI,BAYELSA,YEN,+2,FM,PH Hub
OUT,OYO,IBA,+1,FE,Ibadan Hub
OVOM AMASAA,ABIA,ABA,+1,FD,Aba Hub
OWA AGBOR,DELTA,WRI,+1,FE,Warri Hub
OWA OYIBO,DELTA,WRI,+2,FG,Warri Hub
OWASHI-NKU,DELTA,WRI,+1,FC,Warri Hub
OWENA,ONDO,AKR,+1,FB,Akure Hub
OWEREZUKALA,ANAMBRA,ONA,+1,FD,Onitsha Hub
OWERINTA,ABIA,ABA,+1,FC,Aba Hub
OWERRI,IMO,ORI,0,DIRECT,Owerri Hub
OWERRI EBIRI,IMO,ORI,+1,FB,Owerri Hub
OWO,ONDO,AKR,+1,FD,Akure Hub
OWOAHIAFOR,ABIA,ABA,+2,FE,Aba Hub
OWODE EGBA,OGUN,ABK,+1,FD,Abeokuta Hub
OWODE EGBADO,OGUN,ABK,+1,FD,Abeokuta Hub
OWODE IBESE,OGUN,ABK,+1,FC,Abeokuta Hub
OWODE ITORI,OGUN,ABK,+1,FC,Abeokuta Hub
OWORONSHOKI,LAGOS,LOS,0,DIRECT,Lagos Hub
OYAN,OSUN,OSG,0,FD,Osogbo Hub
OYE EKITI,ONDO,AKR,+3,FE,Akure Hub
OYIGBO,RIVERS,PHC,+1,FC,PH Hub
OYINGBO,LAGOS,LOS,0,DIRECT,Lagos Hub
OYO ALAAFIN,OYO,IBA,0,FE,Ibadan Hub
OYO TOWN,OYO,IBA,0,FE,Ibadan Hub
OZALLA,ENUGU,ENU,+1,FE,Enugu Hub
OZORO,DELTA,WRI,+2,FD,Warri Hub
OZUBULU,ANAMBRA,ONA,+1,FB,Onitsha Hub
OZUITEM,ABIA,ABA,+1,FC,Aba Hub
OZUOBA,RIVERS,PHC,0,DIRECT,PH Hub
PAIKO,NIGER,MNA,0,FB,Minna Hub
PALM GROVE,LAGOS,LOS,0,DIRECT,Lagos Hub
PAMBEGUA,KADUNA,KAD,+1,FH,Kaduna Hub
PANDOGARI,NIGER,MNA,+2,FE,Minna Hub
PANKSHIN ,PLATEAU,JOS,+2,FE ,Jos Hub
PANYAM,PLATEAU,JOS,+1,FE,Jos Hub
PAPA AJAO,LAGOS,LOS,0,DIRECT,Lagos Hub
PAPA ASHAFA,LAGOS,LOS,0,DIRECT,Lagos Hub
PATANI,DELTA,WRI,+2,FE,Warri Hub
PATEGI,KWARA,ILR,+2,FZ3,Ilorin Hub
PEDRO,LAGOS,LOS,0,DIRECT,Lagos Hub
PINDIGA,GOMBE,GOM,+1,FE,Gombe Hub
POGO/NNPC DEPOT,NIGER,MNA,0,FB,Minna Hub
POJA,LAGOS,LAS,+1,FD,Lagos Hub
POKA,LAGOS,LAS,+1,FZ2,Lagos Hub
POLAKU,BAYELSA,YEN,+2,FM,PH Hub
POPULE,TARABA,JAL,+1,FD,
PORTHARCOURT,RIVERS,PHC,0,DIRECT,PH Hub
POTISKUM,YOBE,DAM,+1,FE,
QUANPAN,PLATEAU,JOS,+3,FZ3,Jos Hub
RABAH,SOKOTO,SKO,+1,FD,Sokoto Hub
RANO,KANO,KAN,+1,FD,Kano Hub
RAYFIELD,PLATEAU,JOS,+0,FA,Jos Hub
RIGACHIKUN ,KADUNA,KAD,0,DIRECT,Kaduna Hub
RIGASA,KADUNA,KAD,0,DIRECT,Kaduna Hub
RIJAU,NIGER,MNA,+3,FM,Minna Hub
RIMI,KATSINA,KAS,+1,FC,Kano Hub
RINGIM TOWN,JIGAWA,DUT,+1,FD,Kano Hub
RIYOM,PLATEAU,JOS,+1,FE,Jos Hub
ROCKHAVEN,PLATEAU,JOS,0,DIRECT,Jos Hub
ROGO,KANO,KAN,+1,FE,Kano Hub
RONI,JIGAWA,DUT,+1,FE,Kano Hub
RUBOCHI,FCT,ABV,+1,FD,Abuja Hub
RUKUBA,PLATEAU,JOS,+1,FC,Jos Hub
RUMUJI,RIVERS,PHC,+1,FD,PH Hub
RUMUOLUEMENI,RIVERS,PHC,0,DIRECT,PH Hub
SABAGREA,BAYELSA,YEN,+2,FM,PH Hub
SABO BIRNIN,SOKOTO,SKO,+2,FZ4,Sokoto Hub
SABO GIDA/TELLA,TARABA,JAL,+2,FZ5,
SABON GARI,KADUNA,KAD,0,DIRECT,Kaduna Hub
SABONDAGA,NIGER,MNA,+1,FC,Minna Hub
SABONGARI,KANO,KAN,0,DIRECT,Kano Hub
SABONGIDA ORA,EDO,BNI,+2,FE,Benin Hub
SABUWA,KATSINA,KAS,+1,FE,Kano Hub
SAFANA,KATSINA,KAS,+1,FE,Kano Hub
SAGAMU,OGUN,ABK,0,FB,Abeokuta Hub
SAGBAMA,BAYELSA,YEN,+1,FH,PH Hub
SAKABA,KEBBI,BKK,+2,FM,
SAKI,OYO,IBA,+1,FE,Ibadan Hub
SAKPONWA ,RIVERS,PHC,+1,FE,PH Hub
SAMARI KATAF,KADUNA,KAD,1,FZ2,Kaduna Hub
SAMARU ,KADUNA,KAD,0,DIRECT,Kaduna Hub
SAMINAKA,PLATEAU,JOS,+1,FH,Jos Hub
SANDAMU,KATSINA,KAS,+1,FE,Kano Hub
SANGO OTA,OGUN,ABK,0,DIRECT,Abeokuta Hub
SANGO TEDO,LAGOS,LAS,+1,FC,Lagos Hub
SAPELE,DELTA,WRI,0,DIRECT,Warri Hub
SARDAUNA,TARABA,JAL,+3,FT,
SARKIN PAWA ,KADUNA,KAD,+2,FH,Kaduna Hub
SARKINPAWA,NIGER,MNA,+1,FZ2,Minna Hub
SATELLITE TOWN,LAGOS,LOS,0,DIRECT,Lagos Hub
SAURO,KEBBI,BKK,0,FB,
SAVANNA,ADAMAWA,YOL,2,FD,Yola Hub
SAYE VILLAGE,KADUNA,KAD,1,FB,Kaduna Hub
SEME BORDER,LAGOS,LOS,+1,FZ2,Lagos Hub
SEPETERI,OYO,IBA,+1,FE,Ibadan Hub
SERTI,TARABA,JAL,+3,FZ6,
SERVTRUST,LAGOS,LAS,0,FA,Lagos Hub
SHAGARI,SOKOTO,SKO,+1,FD,Sokoto Hub
SHANGO,NIGER,MNA,0,FA,Minna Hub
SHANNI,BORNO,MIU,+2,FZ9,Maiduguri Hub
SHANONO,KANO,KAN,+1,FE,Kano Hub
SHAO,KWARA,ILR,+1,FB,Ilorin Hub
SHARE,KWARA,ILR,+1,FD,Ilorin Hub
SHARGALLE,KATSINA,KAS,+1,FD,Kano Hub
"SHARON, NYSC",EBONYI,AKK,+1,FC,Enugu Hub
SHEDA,FCT,ABV,0,FC,Abuja Hub
SHELLENG,ADAMAWA,YOL,+1,FM,Yola Hub
SHERE HILLS,PLATEAU,JOS,+1,FC,Jos Hub
SHIKA,KADUNA,KAD,1,FA,Kaduna Hub
SHIKA,KADUNA,KAD,+1,FC,Kaduna Hub
SHINGA,GOMBE,GOM,+1,FD,Gombe Hub
SHINKAFI,ZAMFARA,GUS,+1,FE,Gusau Hub
SHINKAFI ,KADUNA,KAD,1,FC,Kaduna Hub
SHINKAFI ,KADUNA,KAD,+1,FC,Kaduna Hub
SHIRA/YANA,BAUCHI,BAU,+1,FZ3,Bauchi Hub
SHIRORO DAM,NIGER,MNA,+1,FE,Minna Hub
SHOGUNLE,LAGOS,LOS,0,DIRECT,Lagos Hub
SHOMOLU,LAGOS,LOS,0,DIRECT,Lagos Hub
SHONGA,GOMBE,GOM,+2,FK,Gombe Hub
SHUNNI,SOKOTO,SKO,+1,FC,Sokoto Hub
SILAME,SOKOTO,SKO,+2,FE,Sokoto Hub
SOBE,EDO,BNI,+2,FZ2,Benin Hub
SOBE,ONDO,AKR,+3,FE,Akure Hub
SOIL CONSERVATION,LAGOS,LAS,0,FA,Lagos Hub
SOKOTO north/south,SOKOTO,SKO,0,DIRECT,Sokoto Hub
SONG,ADAMAWA,YOL,+1,FD,Yola Hub
SONGA,KWARA,ILR,+1,FD,Ilorin Hub
SORO,BAUCHI,BAU,+1,FD,Bauchi Hub
SOUTHERN IJAW,BAYELSA,YEN,+3,FR,PH Hub
SPG,LAGOS,LAS,0,FA,Lagos Hub
SUKANNI,TARABA,JAL,+1,FC,
SULEJA,NIGER,MNA,0,DIRECT,Minna Hub
SUMAILA,KANO,KAN,+1,FD,Kano Hub
SURU,KEBBI,BKK,+1,FG,
SURULERE,LAGOS,LOS,0,DIRECT,Lagos Hub
TAFAWA BALEWA,BAUCHI,BAU,+1,FD,Bauchi Hub
TAI,GOMBE,GOM,+1,FD,Gombe Hub
TAI,RIVERS,PHC,+2,FE,PH Hub
TAKUM,TARABA,JAL,+1,FZ6,
TAKUM,TARABA,JAL,+2,FZ7,
TALATA MAFARA,ZAMFARA,GUS,+1,FD,Gusau Hub
TALLASE,GOMBE,GOM,+2,FM,Gombe Hub
TAMBURAWA,KANO,KAN,+1,FB,Kano Hub
TAMUBAWAL,SOKOTO,SKO,+2,FE,Sokoto Hub
TANGAZA,SOKOTO,SKO,+2,FG,Sokoto Hub
TANGLANG,GOMBE,GOM,+1,FD,Gombe Hub
TAQWA BAY,LAGOS,LAS,+1,FC,Lagos Hub
TARAKIRI,BAYELSA,YEN,+2,FZ5,PH Hub
TARAUNI,KANO,KAN,0,DIRECT,Kano Hub
TEGINA,NIGER,MNA,+1,FE,Minna Hub
TELA,TARABA,JAL,+1,FZ5,
TEMU VILLAGE,LAGOS,LAS,+1,FZ2,Lagos Hub
TENTI,PLATEAU,JOS,+1,FE,Jos Hub
TIGA,KANO,KAN,+1,FC,Kano Hub
TINCAN ISLAND,LAGOS,LOS,0,DIRECT,Lagos Hub
TODI,GOMBE,GOM,+2,FE,Gombe Hub
TOMBIA,BAYELSA,YEN,+1,FE,PH Hub
TOMBIA (RIVERS STATE),RIVERS,PHC,+1,FE,PH Hub
TONGO,ADAMAWA,YOL,+1,FM,Yola Hub
TONGO,GOMBE,GOM,+1,FD,Gombe Hub
TOPO,LAGOS,LOS,0,FD,Lagos Hub
TORO,BAUCHI,BAU,+1,FD,Bauchi Hub
TORO,PLATEAU,JOS,+1,FE,Jos Hub
TRANS AMADI,RIVERS,PHC,0,DIRECT,PH Hub
TSAFE,ZAMFARA,GUS,+1,FC,Gusau Hub
TSANYAWA,KANO,KAN,+1,FD,Kano Hub
TUDUN FULANI,NIGER,MNA,0,FA,Minna Hub
TUDUN NUPAWA,KADUNA,KAD,0,DIRECT,Kaduna Hub
TUDUN WADA,KADUNA,KAD,0,DIRECT,Kaduna Hub
TUDUN WADA,KANO,KAN,+1,FE,Kano Hub
TUDUN WADA,PLATEAU,JOS,0,DIRECT,Jos Hub
TULA,GOMBE,GOM,+1,FE,Gombe Hub
TUMU,GOMBE,GOM,+1,FC,Gombe Hub
TUNGA,NASARAWA,LAF,+2,FZ2,Abuja Hub
TUNGA MAGAJIYA,NIGER,MNA,+3,FN,Minna Hub
TURE,GOMBE,GOM,+1,FE,Gombe Hub
TYRETA,SOKOTO,SKO,+1,FD,Sokoto Hub
UBAHA NSULU,ABIA,ABA,+1,FB,Aba Hub
UBEJI,DELTA,WRI,+1,FA,Warri Hub
UBIAJA,EDO,BNI,+2,FE,Benin Hub
UBIMA,RIVERS,PHC,+1,FD,PH Hub
UBOWO,LAGOS,LOS,0,DIRECT,Lagos Hub
UBULU,DELTA,WRI,+1,FD,Warri Hub
UBULU,DELTA,WRI,+1,FE,Warri Hub
UBULU,DELTA,WRI,+1,FE,Warri Hub
UBURU,ABIA,ABA,+2,FE,Aba Hub
UBURU,EBONYI,AKK,+2,FM,Enugu Hub
UDAH,ENUGU,ENU,+1,FE,Enugu Hub
UDAWA ,KADUNA,KAD,+2,FH,Kaduna Hub
UDI,ENUGU,ENU,+1,FD,Enugu Hub
UDI-ABIA,ENUGU,ENU,+1,FD,Enugu Hub
UFUMA,ANAMBRA,ONA,+1,FD,Onitsha Hub
UGA,ANAMBRA,ONA,+1,FC,Onitsha Hub
UGBEGUN,EDO,BNI,+2,FE,Benin Hub
UGEP LGA,CROSS RIVER,CBQ,+1,FZ2,Calabar Hub
UGEP-YAKURR,CROSS RIVER,CBQ,+1,FZ2,Calabar Hub
UGHELLI,DELTA,WRI,+1,FB,Warri Hub
UGWAWKA,ENUGU,ENU,+1,FE,Enugu Hub
UGWOGO-NIKE,ENUGU,ENU,0,FD,Enugu Hub
UGWU ALAO,KOGI,LKJ,+2,FZ5,
UGWU OBA,ANAMBRA,ONA,+2,FD,Onitsha Hub
UGWU-OBA,ENUGU,ENU,+1,FZ2,Enugu Hub
UKANAFUN,AKWA IBOM,UYO,+1,FE,Uyo Hub
UKE,NASARAWA,LAF,+1,FD,Abuja Hub
UKEHE,ENUGU,ENU,+1,FE,Enugu Hub
UKPAKIRI,ABIA,ABA,+1,FC,Aba Hub
UKPOM ABAK,AKWA IBOM,UYO,+1,FD,Uyo Hub
UKPOR,ANAMBRA,ONA,+1,FC,Onitsha Hub
UKPOR AKPU,ANAMBRA,ONA,+1,FC,Onitsha Hub
UKWA NDOKI,ABIA,ABA,+1,FD,Aba Hub
UKWA VILLAGE,ABIA,ABA,+1,FD,Aba Hub
UKWULU,ANAMBRA,ONA,+2,FD,Onitsha Hub
ULA,ANAMBRA,ONA,+1,FC,Onitsha Hub
ULAKWO,IMO,ORI,0,FB,Owerri Hub
ULI,ANAMBRA,ONA,+2,FD,Onitsha Hub
UMMULUMGBE,ENUGU,ENU,+1,FD,Enugu Hub
UMMULUMGBE,ENUGU,ENU,+1,FE,Enugu Hub
UMUABI,ENUGU,ENU,+1,FD,Enugu Hub
UMUAGWO,IMO,ORI,+1,FB,Owerri Hub
UMUAHIA,ABIA,ABA,0,DIRECT,Aba Hub
UMUAKA NJABA,IMO,ORI,+1,FB,Owerri Hub
UMUAKWU NSULU,ABIA,ABA,+1,FB,Aba Hub
UMUALA,ABIA,ABA,+2,FD,Aba Hub
UMUANUNU,ABIA,ABA,+2,FE,Aba Hub
UMUAWULU,ANAMBRA,ONA,+2,FH,Onitsha Hub
UMUCHU,ANAMBRA,ONA,+1,FE,Onitsha Hub
UMUDIKE,ABIA,ABA,+1,FA,Aba Hub
UMUDIM,ANAMBRA,ONA,0,DIRECT,Onitsha Hub
UMUDIOKA ORLU,IMO,ORI,+1,FC,Owerri Hub
UMUESHI,IMO,ORI,+1,FC,Owerri Hub
UMUEZE ANAM,ANAMBRA,ONA,+1,FH,Onitsha Hub
UMUEZE-EJEH,ENUGU,ENU,+1,FE,Enugu Hub
UMUGUMA,IMO,ORI,0,FA,Owerri Hub
UMUHUOKABIA ORLU,IMO,ORI,+1,FC,Owerri Hub
UMUIDA,ENUGU,ENU,+1,FG,Enugu Hub
UMUIKWU ANAM,ANAMBRA,ONA,+2,FH,Onitsha Hub
UMUITODO,ENUGU,ENU,+1,FE,Enugu Hub
UMULERI,ANAMBRA,ONA,+1,FE,Onitsha Hub
UMULOKPA,ENUGU,ENU,+1,FH,Enugu Hub
UMUNACHI,ANAMBRA,ONA,+1,FD,Onitsha Hub
UMUNACHI-NIKE,ENUGU,ENU,+1,FD,Enugu Hub
UMUNANKWO,ANAMBRA,ONA,+1,FD,Onitsha Hub
UMUNAYA / EXPRESS,ANAMBRA,ONA,+1,FB,Onitsha Hub
UMUNDUGBA ORLU,IMO,ORI,+1,FC,Owerri Hub
UMUNEDE,DELTA,WRI,+2,FE,Warri Hub
UMUNKO,ABIA,ABA,+1,FE,Aba Hub
UMUNKPEI,ABIA,ABA,+2,FE,Aba Hub
UMUNYA  VILLAGE,ANAMBRA,ONA,+1,FD,Onitsha Hub
UMUNZE,ANAMBRA,ONA,+2,FE,Onitsha Hub
UMUOBA I NGWA,ABIA,ABA,+2,FD,Aba Hub
UMUOBA OTUOCHA,ANAMBRA,ONA,+2,FH,Onitsha Hub
UMUOBASI NSULU,ABIA,ABA,+2,FE,Aba Hub
UMUODU,ABIA,ABA,+2,FD,Aba Hub
UMUOPARA,ABIA,ABA,+1,FA,Aba Hub
UMUOSU NSULU,ABIA,ABA,+1,FC,Aba Hub
UMUOWA (NGOR),IMO,ORI,+1,FC,Owerri Hub
UMUOWA ORLU,IMO,ORI,+1,FC,Owerri Hub
UMUTANZE ORLU,IMO,ORI,+1,FC,Owerri Hub
UMUZIKE ORLU,IMO,ORI,+1,FC,Owerri Hub
UNADU,ENUGU,ENU,+1,FG,Enugu Hub
UNGOGO,KANO,KAN,+1,FB,Kano Hub
UNGWAR DOSA,KADUNA,KAD,0,DIRECT,Kaduna Hub
UNGWAR GWARI,KADUNA,KAD,0,DIRECT,Kaduna Hub
UNGWAR KANAWA,KADUNA,KAD,0,DIRECT,Kaduna Hub
UNGWAR RIMI,KADUNA,KAD,0,DIRECT,Kaduna Hub
UNGWAR SHANU ,KADUNA,KAD,0,DIRECT,Kaduna Hub
UNGWAR SUNDAY,KADUNA,KAD,0,DIRECT,Kaduna Hub
UNGWAR T.V. ,KADUNA,KAD,0,DIRECT,Kaduna Hub
UNILORIN MAIN CAMPUS,KWARA,ILR,0,FA,Ilorin Hub
UNUBI,ANAMBRA,ONA,+2,FC,Onitsha Hub
URATTA,IMO,ORI,0,FA,Owerri Hub
URE UKO,AKWA IBOM,UYO,+1,FE,Uyo Hub
UROMI,EDO,BNI,+1,FE,Benin Hub
URUAGU,ANAMBRA,ONA,0,DIRECT,Onitsha Hub
URUALLA,IMO,ORI,+2,FC,Owerri Hub
URUAN,AKWA IBOM,UYO,+1,FC,Uyo Hub
USELU,EDO,BNI,0,DIRECT,Benin Hub
USEN,EDO,BNI,+2,FZ2,Benin Hub
USI EKITI,ONDO,AKR,+3,FE,Akure Hub
USSA,TARABA,JAL,+2,FZ8,
UTU,ANAMBRA,ONA,+2,FC,Onitsha Hub
UTURU,ABIA,ABA,+1,FD,Aba Hub
UVBE,EDO,BNI,+1,FD,Benin Hub
UWALOR,EDO,BNI,+2,FE,Benin Hub
UWANA (POLY),EBONYI,AKK,+1,FZ2,Enugu Hub
UWANA-AFIKPO,EBONYI,AKK,+1,FZ1,Enugu Hub
UYANGA,CROSS RIVER,CBQ,+1,FE,Calabar Hub
UYO,AKWA IBOM,UYO,0,DIRECT,Uyo Hub
UZO UWANI LGA,ENUGU,ENU,+1,FG,Enugu Hub
UZOAGBA,IMO,ORI,0,FC,Owerri Hub
UZUAKOLI,ABIA,ABA,0,FB,Aba Hub
VICTORIA GARDEN,LAGOS,LAS,0,FB,Lagos Hub
VICTORIA ISLAND,LAGOS,LAS,0,DIRECT,Lagos Hub
VOM,PLATEAU,JOS,+1,FC,Jos Hub
WAKA BIU,BORNO,MIU,+1,FH,Maiduguri Hub
WAMAKO,SOKOTO,SKO,+1,FD,Sokoto Hub
WAMBA,NASARAWA,LAF,+1,FE,Abuja Hub
WARJI,BAUCHI,BAU,+1,FD,Bauchi Hub
WARRAKE,EDO,BNI,+2,FI,Benin Hub
WARRI,DELTA,WRI,0,DIRECT,Warri Hub
WASIMI,OSUN,OSG,+1,FB,Osogbo Hub
WEPA WANO,EDO,BNI,+3,FZ6,Benin Hub
WUDIL,KANO,KAN,+1,FC,Kano Hub
WUKARI,TARABA,JAL,+1,FZ5,
WUKARI,TARABA,JAL,+2,FZ5,
WURNO,SOKOTO,SKO,+1,FD,Sokoto Hub
WUSASA,KADUNA,KAD,0,DIRECT,Kaduna Hub
WUSE,FCT,ABV,0,DIRECT,Abuja Hub
WUSE,NIGER,MNA,0,FA,Minna Hub
WUSHISHI,NIGER,MNA,+1,FD,Minna Hub
YABA,LAGOS,LOS,0,DIRECT,Lagos Hub
YABAA,FCT,ABV,+1,FD,Abuja Hub
YABO,KANO,KAN,+1,FB,Kano Hub
YABO,SOKOTO,SKO,+1,FD,Sokoto Hub
YADANKUNYA,KANO,KAN,+1,FB,Kano Hub
YAHE,CROSS RIVER,CBQ,+2,FZ9,Calabar Hub
YAKURR LGA,CROSS RIVER,CBQ,+1,FE,Calabar Hub
YALA,CROSS RIVER,CBQ,+2,FZ12,Calabar Hub
YANKARI,BAUCHI,BAU,+1,FD,Bauchi Hub
YANKWASHI,JIGAWA,DUT,+1,FE,Kano Hub
YELWA,BAUCHI,BAU,+1,FA,Bauchi Hub
YELWA YAURI,KEBBI,BKK,+2,FI,
YENAGOA,BAYELSA,YEN,0,DIRECT,PH Hub
YESSE,DELTA,WRI,+1,FB,Warri Hub
YEWA SHENDAM,PLATEAU,JOS,+2,FI,Jos Hub
YIDEBA,GOMBE,GOM,+1,FD,Gombe Hub
YIKPATA,KWARA,ILR,+1,FD,Ilorin Hub
YOKOKO,TARABA,JAL,+2,FZ2,
YORROW,TARABA,JAL,+1,FD,
YUSUFFARI,YOBE,DAM,+2,FE,
ZAGON KATAF,KADUNA,KAD,+2,FH,Kaduna Hub
ZAKI,BAUCHI,BAU,+1,FZ6,Bauchi Hub
ZAKIRAI,KANO,KAN,+1,FB,Kano Hub
ZAMBUK,GOMBE,GOM,+1,FM,Gombe Hub
ZANGODAURA,KATSINA,KAS,+1,FE,Kano Hub
ZARAMA,BAYELSA,YEN,+1,FH,PH Hub
ZARIA,KADUNA,KAD,0,DIRECT,Kaduna Hub
ZING,TARABA,JAL,+1,FD,
ZONKWA,KADUNA,KAD,+2,FH,Kaduna Hub
ZUBA,FCT,ABV,0,FB,Abuja Hub
ZUBA JUNCTION,NIGER,MNA,0,FB,Minna Hub
ZUNGERU,NIGER,MNA,+1,FC,Minna Hub
ZURMI,ZAMFARA,GUS,+1,FZ5,Gusau Hub
ZURU,KEBBI,BKK,+2,FZ6,